Rname	Rclass	Rfam	[0;1[	[1;2[	[2;3[	[3;4[	[4;5[	[5;6[	[6;7[	[7;8[	[8;9[	[9;10[	[10;11[	[11;12[	[12;13[	[13;14[	[14;15[	[15;16[	[16;17[	[17;18[	[18;19[	[19;20[	[20;21[	[21;22[	[22;23[	[23;24[	[24;25[	[25;26[	[26;27[	[27;28[	[28;29[	[29;30[	[30;31[	[31;32[	[32;33[	[33;34[	[34;35[	[35;36[	[36;37[	[37;38[	[38;39[	[39;40[	[40;41[	[41;42[	[42;43[	[43;44[	[44;45[	[45;46[	[46;47[	[47;48[	[48;49[	[49;50[
TE_00000289	DNA	DTM	2255	238	0	0	0	0	0	0	0	96	0	254	0	157	0	0	0	137	0	210	0	151	174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000180	DNA	Helitron	12076	0	1518	6677	9661	4110	0	0	580	651	0	0	54	0	0	137	0	0	0	241	90	654	0	135	101	164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000349_INT	LTR	Copia	4241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	201	0	592	0	686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000279	DNA	DTT	2011	0	0	0	0	0	0	0	0	0	0	0	0	174	0	65	0	0	371	0	0	234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000601	DNA	Helitron	1806	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	75	0	217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000321	MITE	DTM	291	0	0	0	0	0	0	656	654	1719	485	44	91	190	0	289	0	0	0	77	164	0	0	0	0	153	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000517_LTR	LTR	Copia	578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000385	DNA	DTA	3193	0	236	0	0	0	0	0	0	0	593	201	984	952	0	0	0	160	0	6	215	0	558	158	0	0	0	324	1061	12459	4036	960	0	154	691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000100	DNA	Helitron	6208	194	3125	0	0	1329	168	0	47	75	157	0	822	1035	940	1223	2390	1090	519	1061	667	658	1179	1079	795	1263	1378	1142	1608	105	1426	0	0	0	0	0	347	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000871_INT	LTR	Copia	4579	0	0	0	0	0	267	0	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2093	2346	0	2267	0	1523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000078	DNA	Helitron	6396	1924	0	0	0	753	1313	0	0	72	0	0	121	281	0	286	115	98	186	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000190	DNA	DTM	1555	0	0	0	0	0	64	0	0	0	0	0	0	0	0	206	133	131	129	264	0	0	200	0	0	0	679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000203	DNA	Helitron	768	742	0	0	167	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149	0	524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000439	DNA	Helitron	6411	0	0	0	0	1962	0	1613	0	10678	0	2893	0	0	0	0	0	0	0	0	0	0	0	0	289	0	0	0	0	0	0	0	774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000588	DNA	DTC	1968	716	0	1574	841	713	843	0	0	0	41	0	0	0	0	0	0	0	0	0	312	262	224	161	0	31	183	183	237	0	0	227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000264	DNA	Helitron	4358	0	0	0	0	0	0	77	0	0	0	0	0	197	149	0	316	0	277	543	145	415	586	0	212	165	285	0	0	229	161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000529	MITE	DTM	433	0	0	0	0	428	404	0	0	0	0	0	0	0	0	0	0	272	0	0	0	0	0	304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000527_LTR	LTR	Gypsy	910	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000570	DNA	Helitron	1813	0	0	0	397	0	0	97	0	54	137	83	147	53	384	143	255	496	0	0	103	0	0	0	212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000323_INT	LTR	Gypsy	1654	0	0	0	0	0	0	44	0	0	285	0	0	0	0	0	0	0	0	0	0	0	0	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000590	MITE	DTH	496	0	0	0	0	0	0	0	0	0	0	122	0	0	0	0	0	0	0	0	122	0	0	327	0	0	193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000227	DNA	Helitron	5787	0	803	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	110	85	170	0	303	0	556	244	102	0	432	647	164	189	0	347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000882_INT	LTR	Copia	4196	7847	0	0	0	632	0	2113	0	0	0	0	0	0	1450	0	272	0	0	0	0	0	0	0	0	0	191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000228	DNA	Helitron	9005	0	791	87	0	0	50	0	0	0	64	121	146	331	59	158	1335	2784	776	2628	2362	4987	6594	2748	5304	1298	735	7	119	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000499_INT	LTR	Copia	0	0	0	0	664	0	196	0	0	0	40	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000669_INT	LTR	Copia	4098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000777_INT	LTR	Copia	3332	0	0	0	0	0	7063	0	0	471	6159	0	0	712	5455	16	103	0	98	0	0	0	0	0	0	0	0	0	0	3153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000401_LTR	LTR	Gypsy	356	356	0	0	0	87	0	0	0	0	191	0	117	0	0	0	333	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000770_INT	LTR	unknown	4512	0	14854	33685	19514	3774	0	51	0	45	0	96	0	0	719	228	249	1077	1444	274	508	74	1110	295	0	0	0	558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000832	MITE	DTM	408	0	0	0	0	0	0	0	625	207	215	0	0	412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000633	DNA	DTC	1241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000345_LTR	LTR	Copia	531	531	37	0	1385	293	539	513	0	465	0	71	867	0	436	0	0	615	0	160	601	160	330	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000154	DNA	Helitron	7331	1208	197	164	0	0	98	0	0	81	148	82	40	112	0	52	128	149	148	180	0	184	0	68	161	0	166	0	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000563	DNA	Helitron	113	0	0	0	0	0	0	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000010	DNA	Helitron	7620	1672	213	0	49	227	0	106	247	247	0	385	0	551	182	83	254	304	87	345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000683_LTR	LTR	Copia	0	0	0	0	0	0	0	0	734	734	0	151	0	733	0	359	0	0	0	286	906	168	510	0	201	280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000017	DNA	DTC	1727	82	250	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000665_INT	LTR	Gypsy	499	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	69	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000620_LTR	LTR	Gypsy	2020	3896	20309	20745	13488	20785	11066	13283	11838	3866	3882	2964	4291	4093	2553	3580	4638	2128	706	116	62	2187	0	0	118	616	0	0	908	777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000650	DNA	Helitron	4253	64	0	67	67	0	4722	2459	1662	2497	2957	2319	4245	4072	10384	6345	3550	3467	2868	1297	1145	1392	1447	616	509	841	333	254	99	305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000824	DNA	Helitron	618	885	914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000828_INT	LTR	Gypsy	0	0	96	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000687_INT	LTR	Copia	3774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	319	0	1763	4518	3349	3950	1950	5611	870	1962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000071	DNA	Helitron	5849	318	0	58	0	0	0	736	0	41	155	287	295	479	877	333	886	383	1006	1207	1724	1153	2574	1591	2691	924	1208	2219	236	298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000451_LTR	LTR	Gypsy	330	330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	0	138	0	335	335	286	255	0	0	259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000302	DNA	Helitron	5206	148	0	0	0	108	0	156	0	0	268	73	323	0	0	0	0	125	0	126	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000046	DNA	Helitron	2513	0	0	0	0	71	0	405	94	0	0	95	83	0	75	0	125	192	163	113	94	182	173	136	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000217	DNA	Helitron	7302	313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	64	0	0	0	0	79	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000213	DNA	DTC	1742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000421_INT	LTR	Copia	0	0	0	4211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	189	1739	0	1803	2062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000268	DNA	Helitron	6902	91	0	111	0	0	238	0	171	704	223	714	495	381	105	540	534	384	199	880	1848	1335	1644	241	753	0	365	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000327_INT	LTR	Copia	1281	0	0	0	0	0	0	0	0	0	217	0	0	0	211	173	388	794	88	262	357	402	541	0	1834	0	156	209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000221	DNA	Helitron	11953	273	0	0	0	0	0	0	0	0	0	0	0	855	0	0	181	295	440	817	1488	236	1052	650	66	587	167	0	1223	846	533	580	0	0	0	0	278	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000623	MITE	DTA	401	0	0	0	0	0	0	0	0	0	0	0	0	46	0	55	0	0	0	0	0	0	0	0	429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000572	DNA	Helitron	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000717_INT	LTR	Gypsy	2258	422	0	3015	277	340	194	404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1250	100	0	0	0	0	0	0	851	0	903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000093	DNA	Helitron	6198	2297	4913	304	1429	12135	0	170	0	0	0	0	0	572	553	885	575	782	925	394	605	726	526	0	349	515	0	582	182	432	0	429	0	187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000554_LTR	LTR	unknown	514	0	0	0	0	0	0	0	0	0	0	0	0	0	331	0	0	0	0	0	283	261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000801_INT	LTR	Gypsy	3860	0	0	0	0	0	0	3115	226	0	0	0	2693	0	0	0	0	0	0	0	0	0	0	1007	0	0	887	364	0	3401	2777	0	0	442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000115	DNA	Helitron	953	71	0	0	94	101	0	66	50	0	51	60	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000296	DNA	Helitron	4748	0	0	0	1673	2892	0	0	36	142	426	184	98	58	71	758	58	600	1638	977	798	1575	1956	1542	1538	1481	125	1476	354	0	225	223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000560_INT	LTR	Gypsy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	389	0	0	118	0	467	483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000497_LTR	LTR	Copia	220	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000642	DNA	Helitron	17753	0	0	0	0	2132	1629	0	4734	2098	242	319	1328	2011	2060	1439	896	1517	573	2787	658	4765	8619	5869	1100	1907	1482	0	257	268	129	0	250	0	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000581	DNA	DTM	1332	0	0	4027	294	2407	2493	1499	0	554	0	0	0	53	0	0	344	409	138	169	1111	194	1020	1815	766	783	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000347	DNA	DTC	1221	143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	133	0	0	149	0	0	0	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000558_INT	LTR	Copia	2205	564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	502	0	1289	0	807	0	155	0	0	0	0	578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000808_INT	LTR	Copia	4012	0	0	0	42	0	0	0	0	42	0	0	42	0	0	0	0	0	0	8091	0	0	0	0	0	0	0	0	0	0	0	663	176	517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000506	DNA	DTM	995	0	0	0	0	0	0	0	971	1963	972	0	836	0	969	0	877	0	1153	0	948	0	3873	3261	3672	1080	0	303	0	0	203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000344_INT	LTR	Gypsy	266	0	42	2975	0	0	841	5764	3264	4802	6030	5757	6135	5623	4784	1873	1946	1231	2407	537	1041	1902	429	339	1331	634	1158	28	0	1313	0	349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000599	DNA	DTC	3424	1068	2321	1145	1067	0	1085	180	0	0	0	65	0	0	0	0	61	0	61	85	0	235	0	2626	2573	2282	10004	2098	1826	2507	5174	5036	4346	1766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000123	DNA	Helitron	10457	0	333	113	428	427	6602	473	2371	2545	2213	1354	229	817	1525	5536	9757	9692	8902	1608	1811	3292	1011	2574	1285	1381	1165	1509	302	1624	637	1067	680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000651_LTR	LTR	Gypsy	432	0	0	432	0	0	0	863	0	0	862	199	87	422	0	0	0	0	0	0	0	0	422	763	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000326	DNA	Helitron	2671	0	0	0	0	0	0	0	0	0	19	235	187	458	113	220	0	258	0	146	0	74	147	162	0	0	0	0	177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000333_LTR	LTR	Copia	214	213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	189	265	0	199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000060	DNA	DTM	2298	0	2021	0	50	0	0	0	0	95	67	162	200	209	471	473	681	175	486	215	263	267	90	179	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000252	DNA	Helitron	12506	153	74	0	726	1248	627	1274	1605	4991	11716	7803	2672	2710	491	45	106	15	74	190	0	152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000428	DNA	Helitron	1069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000307_INT	LTR	Copia	6168	0	0	0	5762	5825	0	0	0	0	57	42	0	0	6491	6262	0	1272	0	0	108	0	0	2937	0	0	0	4082	0	0	216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000243	DNA	Helitron	7448	0	45	2172	3942	10595	7429	8955	9137	5106	3712	2533	2199	512	1787	1471	1360	1666	2108	1306	2646	1960	2175	3340	1501	1664	1970	437	528	595	65	11	364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000698_LTR	LTR	Copia	362	181	0	0	0	0	0	0	0	0	169	0	0	0	0	0	0	0	0	311	0	0	0	0	0	365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000462_LTR	LTR	Gypsy	504	0	0	503	0	504	505	491	0	0	505	0	1222	1512	1949	2449	1006	0	0	564	286	2145	1056	531	663	2765	2206	3486	459	488	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000735_LTR	LTR	Gypsy	0	0	1311	94	46	3017	4962	9911	12962	4982	3117	843	2681	1124	1304	433	3967	3119	1159	1155	1672	233	0	0	230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000484	DNA	Helitron	0	0	0	0	0	0	1303	0	1071	0	159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000481	DNA	Helitron	0	0	0	0	0	0	437	0	0	0	0	0	0	0	0	0	0	0	235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000877	MITE	DTM	191	0	0	0	136	409	132	271	136	135	489	492	0	496	136	0	130	116	0	172	135	268	0	135	123	653	537	386	260	261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000939_INT	LTR	Copia	4352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	100	0	1421	0	0	0	0	144	2357	83	5571	1097	214	494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000139	DNA	Helitron	15009	0	0	0	0	0	0	0	181	0	110	190	475	36	14	146	272	65	267	0	90	173	96	148	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000130	DNA	DTC	1485	0	391	0	0	0	0	0	161	137	0	0	0	76	0	0	218	67	0	0	406	0	0	186	154	0	0	0	333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000424	DNA	DTA	72	0	0	0	0	0	0	0	0	0	0	0	72	0	81	0	332	312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000134	DNA	Helitron	2125	0	0	0	1644	574	5650	1675	1114	4365	5153	5085	1618	1103	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000361	DNA	Helitron	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000342_INT	LTR	Gypsy	4392	0	3690	2851	7038	25772	49197	3976	106	2479	6884	4361	783	519	0	597	0	3479	9956	20130	3144	3487	2419	560	2015	3376	581	825	0	735	121	218	216	0	0	0	0	0	569	0	0	0	0	0	0	0	0	0	0	0
TE_00000667	DNA	DTA	599	0	713	324	0	0	0	0	0	0	0	0	0	0	0	311	0	0	0	0	0	0	0	0	128	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000507	DNA	DTA	653	0	0	0	0	0	72	654	723	0	0	0	0	0	0	0	0	0	0	99	232	179	77	675	0	164	326	309	595	203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000779	DNA	DTM	859	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000592_LTR	LTR	Copia	1156	0	0	290	0	0	0	0	0	0	0	318	0	92	0	0	0	0	0	0	0	238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000407_LTR	LTR	Gypsy	0	0	0	0	0	0	0	237	0	0	0	0	0	0	0	173	0	492	222	227	175	423	0	378	0	0	0	294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000183	DNA	Helitron	7637	205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000805	DNA	Helitron	4195	0	12	0	0	236	145	0	4	3318	1423	1797	1125	6177	8827	4081	3631	5420	3265	3662	1921	2692	1922	843	1930	1534	0	823	287	1322	175	0	0	0	0	0	0	164	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000285	DNA	DTC	1320	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000121	DNA	Helitron	1528	603	909	259	103	0	92	271	238	746	351	546	556	1230	1201	883	1052	1021	865	946	1102	1340	1083	1006	497	904	514	119	161	195	242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000578	DNA	DTM	5158	6157	5628	1061	491	2849	1023	391	548	71	0	7	63	73	185	106	0	0	0	168	110	0	142	17	19	26	21	18	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000767	DNA	Helitron	1066	0	0	0	0	0	0	763	177	5972	8012	4904	2164	1466	4876	7712	1298	35	0	475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000160	DNA	Helitron	10253	1052	0	1026	0	1725	663	1343	0	0	0	194	0	112	0	0	524	0	0	0	191	0	0	85	0	224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000448_INT	LTR	Copia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000143	DNA	DTM	1152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000446	DNA	DTM	3009	0	0	0	0	0	0	0	0	0	0	0	0	97	0	115	419	0	1546	636	1133	42	0	0	1177	67	0	20	235	531	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000293	DNA	DTC	1687	186	0	0	0	0	0	0	0	0	46	0	0	52	0	46	0	57	0	0	48	0	140	0	369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000562_LTR	LTR	Gypsy	0	0	0	0	0	41	0	181	0	106	0	0	42	0	0	373	605	248	373	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000266	DNA	Helitron	2123	0	0	104	0	0	0	0	0	0	0	0	0	0	249	0	0	204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000298	DNA	Helitron	9119	4793	4294	5196	9054	4008	1044	843	0	0	0	0	146	125	117	0	167	0	408	0	128	0	286	0	0	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000545_LTR	LTR	Gypsy	942	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	247	0	215	144	0	174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
